,Date,Region,Sales Rep,Customer,Product,COGS,Sales
1988,7/18/2004,West,Luke,Google,UXE Item,3413.99,4551.98
1989,7/16/2004,West,Chin,Home Depot,HYH Item,858.46,1480.11
1990,7/9/2004,West,Luke,Peet's Coffee,DQS Item,1236.69,2876.02
1991,6/30/2004,West,Jeri,Peet's Coffee,MHN Item,5122.01,5478.09
1992,6/24/2004,West,Sheliadawn,Peet's Coffee,XJT Item,2079.87,4621.93
1993,6/20/2004,West,Steven,Whole Foods,WNE Item,8722.38,9911.79
1994,6/19/2004,West,Steven,Google,QVQ Item,1517.28,2231.3
1995,6/19/2004,West,Luke,McLendon's Hardware,PRP Item,121.98,271.06
1996,6/18/2004,West,Steven,McLendon's Hardware,SQC Item,3852.53,8561.17
1997,6/17/2004,West,Jeri,Costco,XHX Item,4577.73,7758.86
1998,6/17/2004,West,Jon,Sherman Williams,UBU Item,4919.6,7234.71
